Latitude,Longitude,Altitude,DateTime,Image Index
-18.4664587,-45.3591717,729.972,2021:10:29 11:50:55, _Campo2021-10-TM_0002SET_005_IMG_1131
-18.4664433,-45.3595275,729.712,2021:10:29 11:50:59, _Campo2021-10-TM_0002SET_005_IMG_1132
-18.4664259,-45.3598811,729.444,2021:10:29 11:51:02, _Campo2021-10-TM_0002SET_005_IMG_1133
-18.4664128,-45.3602371,729.412,2021:10:29 11:51:05, _Campo2021-10-TM_0002SET_005_IMG_1134
-18.4663989,-45.3605896,729.358,2021:10:29 11:51:09, _Campo2021-10-TM_0002SET_005_IMG_1135
-18.466388,-45.3609228,729.399,2021:10:29 11:51:12, _Campo2021-10-TM_0002SET_005_IMG_1136
-18.4663779,-45.3612982,729.222,2021:10:29 11:51:16, _Campo2021-10-TM_0002SET_005_IMG_1137
-18.4663676,-45.3616542,729.125,2021:10:29 11:51:19, _Campo2021-10-TM_0002SET_005_IMG_1138
-18.4663558,-45.3620097,728.917,2021:10:29 11:51:22, _Campo2021-10-TM_0002SET_005_IMG_1139
-18.4663461,-45.3623838,728.62,2021:10:29 11:51:26, _Campo2021-10-TM_0002SET_005_IMG_1140
-18.466337,-45.3627374,728.754,2021:10:29 11:51:30, _Campo2021-10-TM_0002SET_005_IMG_1141
-18.4663254,-45.36307,728.325,2021:10:29 11:51:33, _Campo2021-10-TM_0002SET_005_IMG_1142
-18.4663167,-45.3634033,728.293,2021:10:29 11:51:36, _Campo2021-10-TM_0002SET_005_IMG_1143
-18.4663096,-45.3637576,728.357,2021:10:29 11:51:39, _Campo2021-10-TM_0002SET_005_IMG_1144
-18.4663038,-45.3640698,728.568,2021:10:29 11:51:42, _Campo2021-10-TM_0002SET_005_IMG_1145
-18.4662956,-45.3644012,728.284,2021:10:29 11:51:46, _Campo2021-10-TM_0002SET_005_IMG_1146
-18.4662848,-45.3647511,728.175,2021:10:29 11:51:49, _Campo2021-10-TM_0002SET_005_IMG_1147
-18.4662754,-45.3650808,728.341,2021:10:29 11:51:52, _Campo2021-10-TM_0002SET_005_IMG_1148
-18.4662676,-45.3654065,728.267,2021:10:29 11:51:55, _Campo2021-10-TM_0002SET_005_IMG_1149
-18.4662567,-45.365731,727.946,2021:10:29 11:51:58, _Campo2021-10-TM_0002SET_005_IMG_1150
-18.4662426,-45.3660699,727.783,2021:10:29 11:52:02, _Campo2021-10-TM_0002SET_005_IMG_1151
-18.4662272,-45.3663846,727.974,2021:10:29 11:52:05, _Campo2021-10-TM_0002SET_005_IMG_1152
-18.466212,-45.3667026,727.932,2021:10:29 11:52:08, _Campo2021-10-TM_0002SET_005_IMG_1153
-18.4662085,-45.3667822,727.898,2021:10:29 11:52:09, _Campo2021-10-TM_0002SET_005_IMG_1154
-18.4662008,-45.3670011,727.947,2021:10:29 11:52:11, _Campo2021-10-TM_0002SET_005_IMG_1155
-18.4661855,-45.3673995,727.408,2021:10:29 11:52:15, _Campo2021-10-TM_0002SET_005_IMG_1156
-18.4661721,-45.3677372,727.118,2021:10:29 11:52:19, _Campo2021-10-TM_0002SET_005_IMG_1157
-18.4661581,-45.3680567,726.954,2021:10:29 11:52:22, _Campo2021-10-TM_0002SET_005_IMG_1158
-18.4661544,-45.3681776,727.083,2021:10:29 11:52:23, _Campo2021-10-TM_0002SET_005_IMG_1159
-18.4661465,-45.3683788,727.386,2021:10:29 11:52:25, _Campo2021-10-TM_0002SET_005_IMG_1160
-18.4661323,-45.3687006,727.43,2021:10:29 11:52:28, _Campo2021-10-TM_0002SET_005_IMG_1161
-18.4661173,-45.3690415,728.049,2021:10:29 11:52:33, _Campo2021-10-TM_0002SET_005_IMG_1162
-18.466398,-45.3688146,727.775,2021:10:29 11:52:44, _Campo2021-10-TM_0002SET_005_IMG_1163
-18.466611,-45.3685821,726.835,2021:10:29 11:52:48, _Campo2021-10-TM_0002SET_005_IMG_1164
-18.4668482,-45.3683202,726.691,2021:10:29 11:52:52, _Campo2021-10-TM_0002SET_005_IMG_1165
-18.4670476,-45.3680496,726.647,2021:10:29 11:52:55, _Campo2021-10-TM_0002SET_005_IMG_1166
-18.4671254,-45.3676982,726.504,2021:10:29 11:52:59, _Campo2021-10-TM_0002SET_005_IMG_1167
-18.4671456,-45.3673632,726.495,2021:10:29 11:53:03, _Campo2021-10-TM_0002SET_005_IMG_1168
-18.4671468,-45.3673031,726.543,2021:10:29 11:53:03, _Campo2021-10-TM_0002SET_005_IMG_1169
-18.4671488,-45.3670194,726.06,2021:10:29 11:53:06, _Campo2021-10-TM_0002SET_005_IMG_1170
-18.4671493,-45.3666279,725.293,2021:10:29 11:53:10, _Campo2021-10-TM_0002SET_005_IMG_1171
-18.4671493,-45.3664615,725.039,2021:10:29 11:53:11, _Campo2021-10-TM_0002SET_005_IMG_1172
-18.4671481,-45.3662717,724.762,2021:10:29 11:53:13, _Campo2021-10-TM_0002SET_005_IMG_1173
-18.4671468,-45.3661662,724.609,2021:10:29 11:53:14, _Campo2021-10-TM_0002SET_005_IMG_1174
-18.4671434,-45.3659559,724.462,2021:10:29 11:53:16, _Campo2021-10-TM_0002SET_005_IMG_1175
-18.4671437,-45.365619,724.403,2021:10:29 11:53:19, _Campo2021-10-TM_0002SET_005_IMG_1176
-18.4671429,-45.3652627,724.232,2021:10:29 11:53:23, _Campo2021-10-TM_0002SET_005_IMG_1177
-18.46714,-45.3648853,723.994,2021:10:29 11:53:26, _Campo2021-10-TM_0002SET_005_IMG_1178
-18.467139,-45.3645061,723.801,2021:10:29 11:53:30, _Campo2021-10-TM_0002SET_005_IMG_1179
-18.4671404,-45.364193,723.81,2021:10:29 11:53:33, _Campo2021-10-TM_0002SET_005_IMG_1180
-18.467145,-45.3638398,723.843,2021:10:29 11:53:36, _Campo2021-10-TM_0002SET_005_IMG_1181
-18.4671482,-45.3634417,723.404,2021:10:29 11:53:40, _Campo2021-10-TM_0002SET_005_IMG_1182
-18.4671501,-45.3631058,723.316,2021:10:29 11:53:43, _Campo2021-10-TM_0002SET_005_IMG_1183
-18.4671562,-45.3627507,723.611,2021:10:29 11:53:47, _Campo2021-10-TM_0002SET_005_IMG_1184
-18.4671623,-45.3624165,723.622,2021:10:29 11:53:50, _Campo2021-10-TM_0002SET_005_IMG_1185
-18.4671712,-45.3620627,723.514,2021:10:29 11:53:53, _Campo2021-10-TM_0002SET_005_IMG_1186
-18.4671794,-45.3617282,723.673,2021:10:29 11:53:57, _Campo2021-10-TM_0002SET_005_IMG_1187
-18.4671848,-45.3613706,723.748,2021:10:29 11:54:00, _Campo2021-10-TM_0002SET_005_IMG_1188
-18.467191,-45.3610139,723.767,2021:10:29 11:54:03, _Campo2021-10-TM_0002SET_005_IMG_1189
-18.4671995,-45.3606822,723.778,2021:10:29 11:54:07, _Campo2021-10-TM_0002SET_005_IMG_1190
-18.4672109,-45.3603531,723.721,2021:10:29 11:54:10, _Campo2021-10-TM_0002SET_005_IMG_1191
-18.4672214,-45.3600012,723.149,2021:10:29 11:54:13, _Campo2021-10-TM_0002SET_005_IMG_1192
-18.4672321,-45.3596248,723.126,2021:10:29 11:54:17, _Campo2021-10-TM_0002SET_005_IMG_1193
-18.4672418,-45.3593158,723.266,2021:10:29 11:54:20, _Campo2021-10-TM_0002SET_005_IMG_1194
-18.4672513,-45.358944,722.9,2021:10:29 11:54:23, _Campo2021-10-TM_0002SET_005_IMG_1195
-18.4672627,-45.3585893,723.279,2021:10:29 11:54:27, _Campo2021-10-TM_0002SET_005_IMG_1196
-18.4672707,-45.3582333,723.604,2021:10:29 11:54:30, _Campo2021-10-TM_0002SET_005_IMG_1197
-18.4672796,-45.3578782,723.946,2021:10:29 11:54:34, _Campo2021-10-TM_0002SET_005_IMG_1198
-18.4672865,-45.3575474,724.264,2021:10:29 11:54:37, _Campo2021-10-TM_0002SET_005_IMG_1199
-18.4672946,-45.3572167,724.734,2021:10:29 11:54:40, _Campo2021-10-TM_0002SET_006_IMG_1200
-18.4673064,-45.3568218,724.898,2021:10:29 11:54:44, _Campo2021-10-TM_0002SET_006_IMG_1201
-18.4673129,-45.3564232,724.812,2021:10:29 11:54:47, _Campo2021-10-TM_0002SET_006_IMG_1202
-18.4673228,-45.3560944,724.835,2021:10:29 11:54:51, _Campo2021-10-TM_0002SET_006_IMG_1203
-18.4673405,-45.3558267,726.33,2021:10:29 11:54:55, _Campo2021-10-TM_0002SET_006_IMG_1204
-18.467589,-45.3561603,727.77,2021:10:29 11:55:05, _Campo2021-10-TM_0002SET_006_IMG_1205
-18.4677979,-45.3564557,727.351,2021:10:29 11:55:09, _Campo2021-10-TM_0002SET_006_IMG_1206
-18.4679933,-45.3567248,727.149,2021:10:29 11:55:12, _Campo2021-10-TM_0002SET_006_IMG_1207
-18.4681946,-45.3570079,726.709,2021:10:29 11:55:16, _Campo2021-10-TM_0002SET_006_IMG_1208
-18.4683447,-45.3574348,726.247,2021:10:29 11:55:20, _Campo2021-10-TM_0002SET_006_IMG_1209
-18.4683937,-45.3577953,726.591,2021:10:29 11:55:23, _Campo2021-10-TM_0002SET_006_IMG_1210
-18.4684106,-45.3581532,726.916,2021:10:29 11:55:27, _Campo2021-10-TM_0002SET_006_IMG_1211
-18.4684143,-45.3584669,727.196,2021:10:29 11:55:30, _Campo2021-10-TM_0002SET_006_IMG_1212
-18.4684168,-45.358802,727.174,2021:10:29 11:55:33, _Campo2021-10-TM_0002SET_006_IMG_1213
-18.4684122,-45.3591983,727.464,2021:10:29 11:55:37, _Campo2021-10-TM_0002SET_006_IMG_1214
-18.4684043,-45.3595748,727.295,2021:10:29 11:55:40, _Campo2021-10-TM_0002SET_006_IMG_1215
-18.4683931,-45.3599521,727.286,2021:10:29 11:55:44, _Campo2021-10-TM_0002SET_006_IMG_1216
-18.4683815,-45.3603049,727.251,2021:10:29 11:55:48, _Campo2021-10-TM_0002SET_006_IMG_1217
-18.4683751,-45.3606185,727.541,2021:10:29 11:55:51, _Campo2021-10-TM_0002SET_006_IMG_1218
-18.4683659,-45.3609955,727.604,2021:10:29 11:55:54, _Campo2021-10-TM_0002SET_006_IMG_1219
-18.4683577,-45.3613524,727.753,2021:10:29 11:55:58, _Campo2021-10-TM_0002SET_006_IMG_1220
-18.468348,-45.3616441,727.803,2021:10:29 11:56:00, _Campo2021-10-TM_0002SET_006_IMG_1221
-18.4683336,-45.3620199,727.911,2021:10:29 11:56:04, _Campo2021-10-TM_0002SET_006_IMG_1222
-18.4683197,-45.3623734,727.554,2021:10:29 11:56:07, _Campo2021-10-TM_0002SET_006_IMG_1223
-18.4683091,-45.3627057,727.939,2021:10:29 11:56:10, _Campo2021-10-TM_0002SET_006_IMG_1224
-18.4682947,-45.3631028,728.226,2021:10:29 11:56:14, _Campo2021-10-TM_0002SET_006_IMG_1225
-18.4682847,-45.363417,728.182,2021:10:29 11:56:17, _Campo2021-10-TM_0002SET_006_IMG_1226
-18.4682763,-45.3637688,728.117,2021:10:29 11:56:21, _Campo2021-10-TM_0002SET_006_IMG_1227
-18.4682653,-45.3640945,728.093,2021:10:29 11:56:24, _Campo2021-10-TM_0002SET_006_IMG_1228
-18.4682533,-45.3644419,727.808,2021:10:29 11:56:27, _Campo2021-10-TM_0002SET_006_IMG_1229
-18.4682445,-45.3647277,727.888,2021:10:29 11:56:30, _Campo2021-10-TM_0002SET_006_IMG_1230
-18.4682324,-45.365071,727.81,2021:10:29 11:56:34, _Campo2021-10-TM_0002SET_006_IMG_1231
-18.4682181,-45.3654369,727.95,2021:10:29 11:56:37, _Campo2021-10-TM_0002SET_006_IMG_1232
-18.4682046,-45.365763,727.638,2021:10:29 11:56:40, _Campo2021-10-TM_0002SET_006_IMG_1233
-18.4681915,-45.3661084,727.623,2021:10:29 11:56:44, _Campo2021-10-TM_0002SET_006_IMG_1234
-18.4681794,-45.3664315,727.729,2021:10:29 11:56:47, _Campo2021-10-TM_0002SET_006_IMG_1235
-18.4687023,-45.3662579,725.404,2021:10:29 11:57:06, _Campo2021-10-TM_0002SET_006_IMG_1238
-18.4689423,-45.3660033,724.394,2021:10:29 11:57:10, _Campo2021-10-TM_0002SET_006_IMG_1239
-18.4691813,-45.3656712,723.765,2021:10:29 11:57:14, _Campo2021-10-TM_0002SET_006_IMG_1240
-18.4692603,-45.3653618,723.776,2021:10:29 11:57:17, _Campo2021-10-TM_0002SET_006_IMG_1241
-18.469291,-45.3650183,723.929,2021:10:29 11:57:21, _Campo2021-10-TM_0002SET_006_IMG_1242
-18.4693005,-45.3646309,724.043,2021:10:29 11:57:25, _Campo2021-10-TM_0002SET_006_IMG_1243
-18.4693008,-45.3643225,724.206,2021:10:29 11:57:27, _Campo2021-10-TM_0002SET_006_IMG_1244
-18.4692962,-45.3639315,724.404,2021:10:29 11:57:31, _Campo2021-10-TM_0002SET_006_IMG_1245
-18.4692899,-45.3636224,724.621,2021:10:29 11:57:34, _Campo2021-10-TM_0002SET_006_IMG_1246
-18.4692797,-45.3632454,724.828,2021:10:29 11:57:38, _Campo2021-10-TM_0002SET_006_IMG_1247
-18.4692726,-45.3629091,724.754,2021:10:29 11:57:41, _Campo2021-10-TM_0002SET_006_IMG_1248
-18.4692679,-45.3625104,724.843,2021:10:29 11:57:45, _Campo2021-10-TM_0002SET_006_IMG_1249
-18.4692651,-45.3621572,724.982,2021:10:29 11:57:48, _Campo2021-10-TM_0002SET_006_IMG_1250
-18.4692606,-45.3618031,725.033,2021:10:29 11:57:52, _Campo2021-10-TM_0002SET_006_IMG_1251
-18.4692594,-45.3614495,725.021,2021:10:29 11:57:55, _Campo2021-10-TM_0002SET_006_IMG_1252
-18.4692609,-45.3610954,724.874,2021:10:29 11:57:58, _Campo2021-10-TM_0002SET_006_IMG_1253
-18.4692652,-45.3607393,724.887,2021:10:29 11:58:02, _Campo2021-10-TM_0002SET_006_IMG_1254
-18.4692663,-45.3604253,724.831,2021:10:29 11:58:05, _Campo2021-10-TM_0002SET_006_IMG_1255
-18.469268,-45.3601132,724.947,2021:10:29 11:58:08, _Campo2021-10-TM_0002SET_006_IMG_1256
-18.4692758,-45.3596953,724.787,2021:10:29 11:58:12, _Campo2021-10-TM_0002SET_006_IMG_1257
-18.4692858,-45.3593625,724.888,2021:10:29 11:58:15, _Campo2021-10-TM_0002SET_006_IMG_1258
-18.4692924,-45.3590489,724.877,2021:10:29 11:58:18, _Campo2021-10-TM_0002SET_006_IMG_1259
-18.4572302,-45.3366938,564.591,2021:10:29 12:50:23, _Campo2021-10-TM_0003SET_000_IMG_0008
-18.4572284,-45.3366833,563.8,2021:10:29 12:50:25, _Campo2021-10-TM_0003SET_000_IMG_0009
-18.4572286,-45.3366824,563.506,2021:10:29 12:50:26, _Campo2021-10-TM_0003SET_000_IMG_0010
-18.4572282,-45.3366822,563.568,2021:10:29 12:50:27, _Campo2021-10-TM_0003SET_000_IMG_0011
-18.4572278,-45.3366818,563.539,2021:10:29 12:50:29, _Campo2021-10-TM_0003SET_000_IMG_0012
-18.4575514,-45.3368186,731.009,2021:10:29 12:52:39, _Campo2021-10-TM_0003SET_000_IMG_0013
-18.4575794,-45.3371471,729.048,2021:10:29 12:52:43, _Campo2021-10-TM_0003SET_000_IMG_0014
-18.4576136,-45.3374869,728.113,2021:10:29 12:52:47, _Campo2021-10-TM_0003SET_000_IMG_0015
-18.4576525,-45.3378189,728.519,2021:10:29 12:52:50, _Campo2021-10-TM_0003SET_000_IMG_0016
-18.4576899,-45.3381565,728.357,2021:10:29 12:52:54, _Campo2021-10-TM_0003SET_000_IMG_0017
-18.4577257,-45.3384998,727.221,2021:10:29 12:52:57, _Campo2021-10-TM_0003SET_000_IMG_0018
-18.457765,-45.3388577,728.447,2021:10:29 12:53:00, _Campo2021-10-TM_0003SET_000_IMG_0019
-18.4578037,-45.3391946,729.487,2021:10:29 12:53:04, _Campo2021-10-TM_0003SET_000_IMG_0020
-18.4578548,-45.3396382,729.137,2021:10:29 12:53:07, _Campo2021-10-TM_0003SET_000_IMG_0021
-18.4578798,-45.3398615,729.014,2021:10:29 12:53:10, _Campo2021-10-TM_0003SET_000_IMG_0022
-18.4579197,-45.3402053,730.017,2021:10:29 12:53:14, _Campo2021-10-TM_0003SET_000_IMG_0023
-18.4579597,-45.3405512,730.563,2021:10:29 12:53:17, _Campo2021-10-TM_0003SET_000_IMG_0024
-18.4579691,-45.3406335,730.476,2021:10:29 12:53:18, _Campo2021-10-TM_0003SET_000_IMG_0025
-18.4579976,-45.3409018,729.952,2021:10:29 12:53:21, _Campo2021-10-TM_0003SET_000_IMG_0026
-18.4580368,-45.3412456,730.577,2021:10:29 12:53:24, _Campo2021-10-TM_0003SET_000_IMG_0027
-18.4580781,-45.3415923,730.546,2021:10:29 12:53:27, _Campo2021-10-TM_0003SET_000_IMG_0028
-18.4581187,-45.3419407,731.456,2021:10:29 12:53:31, _Campo2021-10-TM_0003SET_000_IMG_0029
-18.458159,-45.3422854,732.369,2021:10:29 12:53:34, _Campo2021-10-TM_0003SET_000_IMG_0030
-18.4582004,-45.3426117,732.811,2021:10:29 12:53:38, _Campo2021-10-TM_0003SET_000_IMG_0031
-18.4582384,-45.3429611,731.389,2021:10:29 12:53:41, _Campo2021-10-TM_0003SET_000_IMG_0032
-18.4582772,-45.3433086,731.968,2021:10:29 12:53:44, _Campo2021-10-TM_0003SET_000_IMG_0033
-18.4583297,-45.343777,731.78,2021:10:29 12:53:48, _Campo2021-10-TM_0003SET_000_IMG_0034
-18.4583532,-45.3440025,731.153,2021:10:29 12:53:51, _Campo2021-10-TM_0003SET_000_IMG_0035
-18.4583881,-45.3443086,730.899,2021:10:29 12:53:54, _Campo2021-10-TM_0003SET_000_IMG_0036
-18.4584311,-45.3446772,731.849,2021:10:29 12:53:58, _Campo2021-10-TM_0003SET_000_IMG_0037
-18.4584738,-45.3450242,732.715,2021:10:29 12:54:01, _Campo2021-10-TM_0003SET_000_IMG_0038
-18.4585144,-45.3453723,732.908,2021:10:29 12:54:04, _Campo2021-10-TM_0003SET_000_IMG_0039
-18.4585542,-45.3457199,733.061,2021:10:29 12:54:08, _Campo2021-10-TM_0003SET_000_IMG_0040
-18.4585611,-45.3457813,732.959,2021:10:29 12:54:08, _Campo2021-10-TM_0003SET_000_IMG_0041
-18.4585948,-45.3460685,733.419,2021:10:29 12:54:11, _Campo2021-10-TM_0003SET_000_IMG_0042
-18.4586384,-45.346437,733.635,2021:10:29 12:54:15, _Campo2021-10-TM_0003SET_000_IMG_0043
-18.458677,-45.3467622,733.769,2021:10:29 12:54:18, _Campo2021-10-TM_0003SET_000_IMG_0044
-18.4587186,-45.3471131,733.515,2021:10:29 12:54:21, _Campo2021-10-TM_0003SET_000_IMG_0045
-18.4587596,-45.347468,733.339,2021:10:29 12:54:25, _Campo2021-10-TM_0003SET_000_IMG_0046
-18.4588001,-45.3478195,733.407,2021:10:29 12:54:28, _Campo2021-10-TM_0003SET_000_IMG_0047
-18.4588399,-45.3481691,733.865,2021:10:29 12:54:32, _Campo2021-10-TM_0003SET_000_IMG_0048
-18.4588783,-45.3485225,734.465,2021:10:29 12:54:35, _Campo2021-10-TM_0003SET_000_IMG_0049
-18.4588874,-45.3486055,734.714,2021:10:29 12:54:36, _Campo2021-10-TM_0003SET_000_IMG_0050
-18.4589169,-45.3488752,734.884,2021:10:29 12:54:38, _Campo2021-10-TM_0003SET_000_IMG_0051
-18.4589567,-45.349228,734.411,2021:10:29 12:54:42, _Campo2021-10-TM_0003SET_000_IMG_0052
-18.4589997,-45.3495798,734.924,2021:10:29 12:54:45, _Campo2021-10-TM_0003SET_000_IMG_0053
-18.4590423,-45.34993,735.197,2021:10:29 12:54:49, _Campo2021-10-TM_0003SET_000_IMG_0054
-18.4590523,-45.350012,735.056,2021:10:29 12:54:49, _Campo2021-10-TM_0003SET_000_IMG_0055
-18.4590623,-45.350094,734.901,2021:10:29 12:54:50, _Campo2021-10-TM_0003SET_000_IMG_0056
-18.4590768,-45.3502175,734.87,2021:10:29 12:54:51, _Campo2021-10-TM_0003SET_000_IMG_0057
-18.4590885,-45.3503206,734.789,2021:10:29 12:54:52, _Campo2021-10-TM_0003SET_000_IMG_0058
-18.4591232,-45.35063,734.599,2021:10:29 12:54:55, _Campo2021-10-TM_0003SET_000_IMG_0059
-18.4591304,-45.3506919,734.675,2021:10:29 12:54:56, _Campo2021-10-TM_0003SET_000_IMG_0060
-18.4591659,-45.3509815,734.635,2021:10:29 12:54:59, _Campo2021-10-TM_0003SET_000_IMG_0061
-18.4592243,-45.351454,734.308,2021:10:29 12:55:02, _Campo2021-10-TM_0003SET_000_IMG_0062
-18.4592519,-45.3516805,734.553,2021:10:29 12:55:06, _Campo2021-10-TM_0003SET_000_IMG_0063
-18.4592918,-45.352009,734.269,2021:10:29 12:55:09, _Campo2021-10-TM_0003SET_000_IMG_0064
-18.4593339,-45.3523602,734.433,2021:10:29 12:55:12, _Campo2021-10-TM_0003SET_000_IMG_0065
-18.4593761,-45.352724,734.683,2021:10:29 12:55:16, _Campo2021-10-TM_0003SET_000_IMG_0066
-18.4593812,-45.3527911,734.661,2021:10:29 12:55:16, _Campo2021-10-TM_0003SET_000_IMG_0067
-18.4593863,-45.3528832,734.698,2021:10:29 12:55:18, _Campo2021-10-TM_0003SET_000_IMG_0068
-18.4593913,-45.3529355,734.734,2021:10:29 12:55:19, _Campo2021-10-TM_0003SET_000_IMG_0069
-18.4594001,-45.3529588,734.603,2021:10:29 12:55:20, _Campo2021-10-TM_0003SET_000_IMG_0070
-18.4594203,-45.3529611,734.754,2021:10:29 12:55:21, _Campo2021-10-TM_0003SET_000_IMG_0071
-18.4594579,-45.3529434,734.991,2021:10:29 12:55:23, _Campo2021-10-TM_0003SET_000_IMG_0072
-18.4595708,-45.3528799,735.21,2021:10:29 12:55:25, _Campo2021-10-TM_0003SET_000_IMG_0073
-18.4596758,-45.3528178,734.572,2021:10:29 12:55:27, _Campo2021-10-TM_0003SET_000_IMG_0074
-18.4597172,-45.3527926,734.342,2021:10:29 12:55:27, _Campo2021-10-TM_0003SET_000_IMG_0075
-18.459817,-45.3527311,733.891,2021:10:29 12:55:28, _Campo2021-10-TM_0003SET_000_IMG_0076
-18.4599499,-45.3526455,733.45,2021:10:29 12:55:30, _Campo2021-10-TM_0003SET_000_IMG_0077
-18.4600103,-45.3526063,733.285,2021:10:29 12:55:31, _Campo2021-10-TM_0003SET_000_IMG_0078
-18.460087,-45.3525565,732.987,2021:10:29 12:55:32, _Campo2021-10-TM_0003SET_000_IMG_0079
-18.4601642,-45.3525056,732.683,2021:10:29 12:55:33, _Campo2021-10-TM_0003SET_000_IMG_0080
-18.4602509,-45.3524251,732.503,2021:10:29 12:55:34, _Campo2021-10-TM_0003SET_000_IMG_0081
-18.4602906,-45.3523582,732.737,2021:10:29 12:55:35, _Campo2021-10-TM_0003SET_000_IMG_0082
-18.460321,-45.3522519,733.04,2021:10:29 12:55:37, _Campo2021-10-TM_0003SET_000_IMG_0083
-18.4603314,-45.3521504,733.241,2021:10:29 12:55:38, _Campo2021-10-TM_0003SET_000_IMG_0084
-18.4603336,-45.3520435,733.378,2021:10:29 12:55:39, _Campo2021-10-TM_0003SET_000_IMG_0085
-18.4603301,-45.351933,733.445,2021:10:29 12:55:40, _Campo2021-10-TM_0003SET_000_IMG_0086
-18.4603239,-45.3518396,733.415,2021:10:29 12:55:41, _Campo2021-10-TM_0003SET_000_IMG_0087
-18.4603142,-45.3517258,733.256,2021:10:29 12:55:42, _Campo2021-10-TM_0003SET_000_IMG_0088
-18.4602925,-45.3515141,733.003,2021:10:29 12:55:44, _Campo2021-10-TM_0003SET_000_IMG_0089
-18.4602819,-45.3514161,732.807,2021:10:29 12:55:46, _Campo2021-10-TM_0003SET_000_IMG_0090
-18.460271,-45.3513173,732.586,2021:10:29 12:55:47, _Campo2021-10-TM_0003SET_000_IMG_0091
-18.460258,-45.3511977,732.31,2021:10:29 12:55:48, _Campo2021-10-TM_0003SET_000_IMG_0092
-18.4602474,-45.3510977,732.246,2021:10:29 12:55:49, _Campo2021-10-TM_0003SET_000_IMG_0093
-18.4602372,-45.3509974,732.254,2021:10:29 12:55:50, _Campo2021-10-TM_0003SET_000_IMG_0094
-18.4602214,-45.3508349,732.062,2021:10:29 12:55:51, _Campo2021-10-TM_0003SET_000_IMG_0095
-18.4602094,-45.3507125,731.994,2021:10:29 12:55:53, _Campo2021-10-TM_0003SET_000_IMG_0096
-18.4601972,-45.3505895,731.926,2021:10:29 12:55:54, _Campo2021-10-TM_0003SET_000_IMG_0097
-18.4601851,-45.3504659,731.817,2021:10:29 12:55:55, _Campo2021-10-TM_0003SET_000_IMG_0098
-18.460175,-45.3503631,731.819,2021:10:29 12:55:56, _Campo2021-10-TM_0003SET_000_IMG_0099
-18.4601614,-45.3502182,731.726,2021:10:29 12:55:57, _Campo2021-10-TM_0003SET_000_IMG_0100
-18.4601504,-45.350094,731.701,2021:10:29 12:55:59, _Campo2021-10-TM_0003SET_000_IMG_0101
-18.4601412,-45.3499899,731.569,2021:10:29 12:56:00, _Campo2021-10-TM_0003SET_000_IMG_0102
-18.4601282,-45.3498228,731.525,2021:10:29 12:56:01, _Campo2021-10-TM_0003SET_000_IMG_0103
-18.46012,-45.3497188,731.676,2021:10:29 12:56:02, _Campo2021-10-TM_0003SET_000_IMG_0104
-18.4601079,-45.3495741,731.913,2021:10:29 12:56:04, _Campo2021-10-TM_0003SET_000_IMG_0105
-18.4600971,-45.3494495,732.074,2021:10:29 12:56:05, _Campo2021-10-TM_0003SET_000_IMG_0106
-18.4600814,-45.349284,732.472,2021:10:29 12:56:06, _Campo2021-10-TM_0003SET_000_IMG_0107
-18.4600704,-45.3491804,732.348,2021:10:29 12:56:07, _Campo2021-10-TM_0003SET_000_IMG_0108
-18.4600562,-45.3490569,732.28,2021:10:29 12:56:09, _Campo2021-10-TM_0003SET_000_IMG_0109
-18.4600408,-45.3489333,732.232,2021:10:29 12:56:10, _Campo2021-10-TM_0003SET_000_IMG_0110
-18.4600253,-45.3488103,732.145,2021:10:29 12:56:11, _Campo2021-10-TM_0003SET_000_IMG_0111
-18.460011,-45.348687,731.763,2021:10:29 12:56:12, _Campo2021-10-TM_0003SET_000_IMG_0112
-18.4599972,-45.3485636,731.697,2021:10:29 12:56:13, _Campo2021-10-TM_0003SET_000_IMG_0113
-18.4599818,-45.3484197,731.706,2021:10:29 12:56:15, _Campo2021-10-TM_0003SET_000_IMG_0114
-18.4599655,-45.348255,731.305,2021:10:29 12:56:16, _Campo2021-10-TM_0003SET_000_IMG_0115
-18.4599477,-45.3480894,731.19,2021:10:29 12:56:18, _Campo2021-10-TM_0003SET_000_IMG_0116
-18.4599338,-45.3479655,731.107,2021:10:29 12:56:19, _Campo2021-10-TM_0003SET_000_IMG_0117
-18.4599215,-45.347862,730.962,2021:10:29 12:56:20, _Campo2021-10-TM_0003SET_000_IMG_0118
-18.4599062,-45.3477382,730.743,2021:10:29 12:56:21, _Campo2021-10-TM_0003SET_000_IMG_0119
-18.4598911,-45.3476148,730.6,2021:10:29 12:56:23, _Campo2021-10-TM_0003SET_000_IMG_0120
-18.4598712,-45.3474502,730.549,2021:10:29 12:56:24, _Campo2021-10-TM_0003SET_000_IMG_0121
-18.4598598,-45.3473478,730.651,2021:10:29 12:56:25, _Campo2021-10-TM_0003SET_000_IMG_0122
-18.4598445,-45.347204,730.599,2021:10:29 12:56:27, _Campo2021-10-TM_0003SET_000_IMG_0123
-18.4598263,-45.3470394,730.714,2021:10:29 12:56:28, _Campo2021-10-TM_0003SET_000_IMG_0124
-18.4598113,-45.346916,730.743,2021:10:29 12:56:29, _Campo2021-10-TM_0003SET_000_IMG_0125
-18.459798,-45.3468134,730.823,2021:10:29 12:56:30, _Campo2021-10-TM_0003SET_000_IMG_0126
